[[1.0,1.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.72,1.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32,0.7,0.6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.72,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.32,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.44,0.9,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04,0.9,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.44,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.44,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.84,0.8,0.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.84,0.8,0.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.76,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.68,1.0,0.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.64,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.68,1.0,0.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.52,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.52,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[1.0,0.7,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],0]
[[1.0,0.8,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,1.0,0.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],0]
[[1.0,0.7,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.88,1.0,0.6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0],0]
[[1.0,0.8,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.88,0.7,0.6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0],0]
[[1.0,0.6,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8,0.7,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.6,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.52,0.6,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.32,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.52,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.32,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.52,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.12,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0],0]
[[0.0,0.9,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0],0]
[[1.0,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.76,0.7,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.9,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.76,0.7,0.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.76,1.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,0.7,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.76,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.36,0.9,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04,0.6,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.36,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0],1]
[[0.16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0],1]
[[0.84,0.9,0.6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.92,0.8,0.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],-1]
[[0.76,1.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.92,1.0,0.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],-1]
[[0.64,1.0,0.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.92,1.0,0.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],-1]
[[0.24,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.72,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],-1]
[[0.04,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.44,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],-1]
[[0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.04,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],-1]
[[1.0,0.9,0.6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.92,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],0]
[[0.76,1.0,0.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.68,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],0]
[[0.52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.12,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.12,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.28,1.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],0]
[[0.12,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.28,1.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],0]
[[0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],0]
[[0.84,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.72,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.72,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.6,0.6,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,1.0,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.48,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,1.0,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.2,0.6,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.68,1.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.16,0.6,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.68,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.16,0.6,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.68,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.16,0.6,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.68,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.16,0.7,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.68,1.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.16,1.0,0.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.56,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.16,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.16,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.88,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],0]
[[0.88,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.88,0.7,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.6,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.88,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],0]
[[0.68,0.6,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.76,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],0]
[[0.28,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0],0]
[[0.0,0.7,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0],0]
[[0.76,0.8,0.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.84,0.8,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.64,1.0,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.72,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.4,1.0,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.4,1.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,0.8,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.28,0.8,0.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08,0.9,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.2,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[1.0,0.7,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[1.0,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.6,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.6,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.36,0.6,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.36,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.08,0.6,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0],1]
[[0.88,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.72,0.8,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.9,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.72,0.6,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.9,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.64,0.7,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.52,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.36,0.6,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[1.0,0.7,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[1.0,0.8,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.9,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.92,1.0,0.6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,1.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.92,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.88,0.7,0.6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.8,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36,0.9,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[0.28,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],1]
[[1.0,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.44,0.7,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.04,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0],1]
[[0.84,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],-1]
[[0.84,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.9,0.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],-1]
[[0.76,0.8,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52,1.0,0.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0],-1]
[[0.76,0.7,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52,1.0,0.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0],-1]
[[0.68,0.6,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.52,1.0,0.9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0],-1]
[[0.56,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44,1.0,0.9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0],-1]
[[0.36,0.7,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,0.9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0],-1]
[[0.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.12,1.0,0.9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0],-1]
[[1.0,0.7,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.92,0.7,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,1.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.92,0.8,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.9,0.6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.92,0.8,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88,0.9,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.84,0.6,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
[[0.44,0.7,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0],0]
